8.812698599998839200e+00,1.830080340000131400e+01,2.654114249999838648e+01,3.951645990000179154e+01,4.914072500000111177e+01,6.263123579999955837e+01,7.668551310000111698e+01,8.366291130000172416e+01,9.123056630000064615e+01,1.025565601000016613e+02,1.115261749000019336e+02,1.237916198999992048e+02,1.314137860000009823e+02,1.388642274000012549e+02,1.460673658999985491e+02,1.528840679999993881e+02,1.611877396999989287e+02,1.698693672000008519e+02,1.772599150999994890e+02
7.260061983206479681e+02,7.495945570773576492e+02,7.170076708097341225e+02,7.626172041070145724e+02,7.562466528851549583e+02,7.106679956210213049e+02,6.961817291483596364e+02,7.104730818264686150e+02,7.307482466622824404e+02,7.406571406528124726e+02,7.196068370992593373e+02,6.995462815282488691e+02,6.851839169157431115e+02,7.572265182889462949e+02,6.699917909944867915e+02,7.405470950587815651e+02,6.834332447284079990e+02,6.744516291032292656e+02,6.552289676136120988e+02
7.260061983206479681e+02,1.475600755398005731e+03,2.192608426207739740e+03,2.955225630314754198e+03,3.711472283199909270e+03,4.422140278820930689e+03,5.118322007969290098e+03,5.828795089795758940e+03,6.559543336458041267e+03,7.300200477110854081e+03,8.019807314210112963e+03,8.719353595738361037e+03,9.404537512654103921e+03,1.016176403094304987e+04,1.083175582193753689e+04,1.157230291699631925e+04,1.225573616172472794e+04,1.293018779082795663e+04,1.358541675844156816e+04
