Test Name,world3_50laplace_1branches_each_iter,world3_50laplace_5branches_each_iter,world3_50laplace_10branches_each_iter,world3_50laplace_25branches_each_iter,world3_50laplace_50branches_each_iter,world3_100laplace_1branches_each_iter,world3_100laplace_5branches_each_iter,world3_100laplace_10branches_each_iter,world3_100laplace_25branches_each_iter,world3_100laplace_50branches_each_iter,world3_200laplace_1branches_each_iter,world3_200laplace_5branches_each_iter,world3_200laplace_10branches_each_iter,world3_200laplace_25branches_each_iter,world3_200laplace_50branches_each_iter,world3_300laplace_1branches_each_iter,world3_300laplace_5branches_each_iter,world3_300laplace_10branches_each_iter,world3_300laplace_25branches_each_iter,world3_300laplace_50branches_each_iter,world3_500laplace_1branches_each_iter,world3_500laplace_5branches_each_iter,world3_500laplace_10branches_each_iter,world3_500laplace_25branches_each_iter,world3_500laplace_50branches_each_iter,world4_50laplace_1branches_each_iter,world4_50laplace_5branches_each_iter,world4_50laplace_10branches_each_iter,world4_50laplace_25branches_each_iter,world4_50laplace_50branches_each_iter,world4_100laplace_1branches_each_iter,world4_100laplace_5branches_each_iter,world4_100laplace_10branches_each_iter,world4_100laplace_25branches_each_iter,world4_100laplace_50branches_each_iter,world4_200laplace_1branches_each_iter,world4_200laplace_5branches_each_iter,world4_200laplace_10branches_each_iter,world4_200laplace_25branches_each_iter,world4_200laplace_50branches_each_iter,world4_300laplace_1branches_each_iter,world4_300laplace_5branches_each_iter,world4_300laplace_10branches_each_iter,world4_300laplace_25branches_each_iter,world4_300laplace_50branches_each_iter,world4_500laplace_1branches_each_iter,world4_500laplace_5branches_each_iter,world4_500laplace_10branches_each_iter,world4_500laplace_25branches_each_iter,world4_500laplace_50branches_each_iter
Total Time,64.59660816192627,26.37547993659973,17.978541135787964,14.957527160644531,12.074201107025146,78.0278639793396,38.533610582351685,27.75991678237915,22.258544206619263,16.913674354553223,153.73010182380676,63.55186891555786,44.291017293930054,38.271196365356445,31.117591857910156,390.9104166030884,117.13900184631348,84.1208643913269,44.203831911087036,31.370877027511597,391.7880928516388,101.48354172706604,80.23803448677063,61.885793685913086,51.47906470298767,131.9553792476654,66.31545829772949,47.186548471450806,45.7651207447052,53.85082674026489,232.27922868728638,66.33663034439087,51.09491300582886,41.49433469772339,44.959028244018555,261.1070911884308,97.4071831703186,101.99089407920837,82.39227533340454,72.69916105270386,432.4953591823578,162.88105630874634,122.69548392295837,110.51453900337219,93.71695923805237,518.4356160163879,205.55234813690186,177.80432724952698,140.06689620018005,121.47896409034729
LaPlace Time,62.64938426017761,24.06213402748108,16.270158529281616,11.52361249923706,9.598346948623657,76.73703026771545,37.066041469573975,25.347750663757324,19.224884510040283,14.072712421417236,151.21721291542053,61.719350814819336,42.918233156204224,36.28195762634277,28.06563687324524,388.9917960166931,115.03760242462158,82.36916661262512,40.81294894218445,28.323785305023193,390.4138731956482,99.95282030105591,78.17273902893066,57.74603629112244,48.82576036453247,130.22271823883057,64.47458982467651,44.9111647605896,41.881585359573364,45.50030207633972,230.27405786514282,65.12846899032593,49.79253649711609,39.570847272872925,41.020419120788574,259.95947527885437,96.41312408447266,100.24256563186646,79.93390703201294,68.29539179801941,431.1952929496765,161.34165859222412,120.74649262428284,108.31226325035095,89.87222504615784,517.3244576454163,204.28525948524475,176.33906269073486,138.16120386123657,118.92992043495178
Random Point from Image segmentation Time,0.6035928726196289,0.22756171226501465,0.15195298194885254,0.10872745513916016,0.10114049911499023,0.3922605514526367,0.1747267246246338,0.12769556045532227,0.10014963150024414,0.06989002227783203,0.3797335624694824,0.13427424430847168,0.10491681098937988,0.09095501899719238,0.06519365310668945,0.5709989070892334,0.1660604476928711,0.11684179306030273,0.06244826316833496,0.041852474212646484,0.3347971439361572,0.0913844108581543,0.06862592697143555,0.05017232894897461,0.043657779693603516,0.6660380363464355,0.3634181022644043,0.2468736171722412,0.24079442024230957,0.30381202697753906,0.62369704246521,0.17389702796936035,0.14048004150390625,0.1088564395904541,0.12053370475769043,0.323866605758667,0.12511372566223145,0.13339710235595703,0.12393832206726074,0.11077404022216797,0.3936483860015869,0.15175962448120117,0.10446739196777344,0.08944487571716309,0.09306049346923828,0.27269625663757324,0.10650253295898438,0.0926823616027832,0.08495736122131348,0.0682985782623291
Grad Descent Time,0.8026244640350342,1.2649939060211182,1.0121040344238281,2.8097712993621826,1.8553643226623535,0.3789095878601074,0.7473583221435547,1.6264522075653076,2.3423359394073486,2.2136080265045166,1.5988478660583496,1.1326158046722412,0.4865107536315918,1.2238998413085938,1.769538164138794,0.6335523128509521,0.7486131191253662,0.6965634822845459,1.945176601409912,2.4600887298583984,0.39039182662963867,0.5233912467956543,1.3804030418395996,3.4085400104522705,1.928579330444336,0.3737788200378418,0.878032922744751,1.0831000804901123,3.036179780960083,7.3391289710998535,0.47479248046875,0.4703526496887207,0.6712825298309326,1.316284418106079,3.3026180267333984,0.23554134368896484,0.4077260494232178,0.847282886505127,1.563072919845581,3.738990545272827,0.3744192123413086,0.5977945327758789,1.2088875770568848,1.4073786735534668,3.1407976150512695,0.22478866577148438,0.6227388381958008,0.6079874038696289,1.1616508960723877,1.9054269790649414
